,original_language,movie,production_budget,worldwide_gross,studio,movie_id,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
1169,en,Child 44,"$50,000,000","$8,004,221",LG/S,tt1014763,Child 44,2015,137.0,"Crime,Drama,History",6.5,59477
1170,en,Southpaw,"$30,000,000","$94,156,456",Wein.,tt1798684,Southpaw,2015,124.0,"Drama,Sport",7.4,199783
1171,en,Chappie,"$49,000,000","$105,002,056",Sony,tt1823672,Chappie,2015,120.0,"Action,Crime,Drama",6.8,213733
1172,en,Jupiter Ascending,"$179,000,000","$181,982,519",WB,tt1617661,Jupiter Ascending,2015,127.0,"Action,Adventure,Sci-Fi",5.3,166327
1173,en,The Martian,"$108,000,000","$655,271,443",Fox,tt3659388,The Martian,2015,144.0,"Adventure,Drama,Sci-Fi",8.0,680116
1174,en,The Martian,"$108,000,000","$655,271,443",Fox,tt3659388,The Martian,2015,144.0,"Adventure,Drama,Sci-Fi",8.0,680116
1175,en,Seventh Son,"$95,000,000","$108,874,967",Uni.,tt1121096,Seventh Son,2014,102.0,"Action,Adventure,Fantasy",5.5,66565
1176,en,Fifty Shades of Grey,"$40,000,000","$570,998,101",Uni.,tt2322441,Fifty Shades of Grey,2015,125.0,"Drama,Romance,Thriller",4.1,279126
1177,en,Jurassic World,"$215,000,000","$1,648,854,864",Uni.,tt0369610,Jurassic World,2015,124.0,"Action,Adventure,Sci-Fi",7.0,539338
1178,en,The Hateful Eight,"$62,000,000","$147,864,886",Wein.,tt3460252,The Hateful Eight,2015,168.0,"Crime,Drama,Mystery",7.8,434966
1179,en,The Hateful Eight,"$62,000,000","$147,864,886",Wein.,tt3460252,The Hateful Eight,2015,168.0,"Crime,Drama,Mystery",7.8,434966
1180,en,Sicario,"$30,000,000","$84,393,749",LGF,tt3397884,Sicario,2015,121.0,"Action,Crime,Drama",7.6,328548
1181,en,Sicario,"$30,000,000","$84,393,749",LGF,tt3397884,Sicario,2015,121.0,"Action,Crime,Drama",7.6,328548
1182,en,Furious 7,"$190,000,000","$1,518,722,794",Uni.,tt2820852,Furious Seven,2015,137.0,"Action,Crime,Thriller",7.2,335074
1183,en,Tomorrowland,"$170,000,000","$206,627,518",BV,tt1964418,Tomorrowland,2015,130.0,"Action,Adventure,Family",6.4,161343
1184,en,Tomorrowland,"$170,000,000","$206,627,518",BV,tt7728220,Tomorrowland,2017,70.0,Documentary,6.3,7
1185,en,Room,"$13,000,000","$36,262,783",A24,tt3170832,Room,2015,118.0,"Drama,Thriller",8.2,316791
1186,en,Room,"$13,000,000","$36,262,783",A24,tt3170832,Room,2015,118.0,"Drama,Thriller",8.2,316791
1187,en,The Hunger Games: Mockingjay - Part 2,"$160,000,000","$648,986,787",LGF,tt1951266,The Hunger Games: Mockingjay - Part 2,2015,137.0,"Action,Adventure,Sci-Fi",6.6,252384
1188,en,The Hunger Games: Mockingjay - Part 2,"$160,000,000","$648,986,787",LGF,tt1951266,The Hunger Games: Mockingjay - Part 2,2015,137.0,"Action,Adventure,Sci-Fi",6.6,252384
1189,en,The Revenant,"$135,000,000","$532,938,302",Fox,tt1663202,The Revenant,2015,156.0,"Action,Adventure,Biography",8.0,621193
1190,en,The Revenant,"$135,000,000","$532,938,302",Fox,tt3300078,The Revenant,2012,80.0,Horror,6.0,20
1191,en,The Revenant,"$135,000,000","$532,938,302",Fox,tt1663202,The Revenant,2015,156.0,"Action,Adventure,Biography",8.0,621193
1192,en,The Revenant,"$135,000,000","$532,938,302",Fox,tt3300078,The Revenant,2012,80.0,Horror,6.0,20
1193,en,No Escape,"$5,000,000","$42,844,516",Wein.,tt1781922,No Escape,2015,103.0,"Action,Thriller",6.8,70222
1194,en,Goosebumps,"$58,000,000","$158,905,324",Sony,tt1051904,Goosebumps,2015,103.0,"Adventure,Comedy,Family",6.3,72858
1195,en,Goosebumps,"$58,000,000","$158,905,324",Sony,tt1051904,Goosebumps,2015,103.0,"Adventure,Comedy,Family",6.3,72858
1196,en,Ex Machina,"$13,000,000","$38,358,392",A24,tt0470752,Ex Machina,2014,108.0,"Drama,Mystery,Sci-Fi",7.7,424542
1197,en,Pitch Perfect 2,"$29,000,000","$287,625,468",Uni.,tt2848292,Pitch Perfect 2,2015,115.0,"Comedy,Music",6.4,130692
1198,en,Trainwreck,"$35,000,000","$141,123,897",Uni.,tt3152624,Trainwreck,2015,125.0,"Comedy,Drama,Romance",6.2,121860
1199,en,Knock Knock,"$2,000,000","$6,328,516",LGP,tt3605418,Knock Knock,2015,99.0,"Drama,Thriller",4.9,68328
1200,en,Knock Knock,"$2,000,000","$6,328,516",LGP,tt6096414,Knock Knock,2017,55.0,Horror,6.0,10
1201,en,Ted 2,"$68,000,000","$217,214,143",Uni.,tt2637276,Ted 2,2015,115.0,Comedy,6.3,165843
1202,en,The Good Dinosaur,"$187,500,000","$333,771,037",BV,tt1979388,The Good Dinosaur,2015,93.0,"Adventure,Animation,Comedy",6.7,91465
1203,en,The Good Dinosaur,"$187,500,000","$333,771,037",BV,tt1979388,The Good Dinosaur,2015,93.0,"Adventure,Animation,Comedy",6.7,91465
1204,en,Run All Night,"$50,000,000","$66,961,644",WB,tt2199571,Run All Night,2015,114.0,"Action,Drama,Thriller",6.6,94131
1205,en,Maze Runner: The Scorch Trials,"$61,000,000","$310,566,162",Fox,tt4046784,Maze Runner: The Scorch Trials,2015,131.0,"Action,Sci-Fi,Thriller",6.3,201143
1206,en,Blackhat,"$70,000,000","$19,665,004",Uni.,tt2717822,Blackhat,2015,133.0,"Action,Crime,Thriller",5.4,48427
1207,en,The Last Witch Hunter,"$80,000,000","$130,818,912",LG/S,tt1618442,The Last Witch Hunter,2015,106.0,"Action,Adventure,Fantasy",6.0,86118
1208,en,The Last Witch Hunter,"$80,000,000","$130,818,912",LG/S,tt1618442,The Last Witch Hunter,2015,106.0,"Action,Adventure,Fantasy",6.0,86118
1209,en,Hotel Transylvania 2,"$80,000,000","$469,500,298",Sony,tt2510894,Hotel Transylvania 2,2015,89.0,"Animation,Comedy,Family",6.7,92905
1210,en,Fantastic Four,"$120,000,000","$167,849,187",Fox,tt1502712,Fantastic Four,2015,100.0,"Action,Adventure,Drama",4.3,140148
1211,en,Fantastic Four,"$87,500,000","$333,132,750",Fox,tt1502712,Fantastic Four,2015,100.0,"Action,Adventure,Drama",4.3,140148
1212,en,Creed,"$37,000,000","$173,567,581",WB (NL),tt1632705,Creed,2010,77.0,Horror,6.6,12
1213,en,Creed,"$37,000,000","$173,567,581",WB (NL),tt3076658,Creed,2015,133.0,"Drama,Sport",7.6,224671
1214,en,Creed,"$37,000,000","$173,567,581",WB (NL),tt4354930,Creed,2016,80.0,"Crime,Drama",5.8,25
1215,en,Creed,"$37,000,000","$173,567,581",WB (NL),tt1632705,Creed,2010,77.0,Horror,6.6,12
1216,en,Creed,"$37,000,000","$173,567,581",WB (NL),tt3076658,Creed,2015,133.0,"Drama,Sport",7.6,224671
1217,en,Creed,"$37,000,000","$173,567,581",WB (NL),tt4354930,Creed,2016,80.0,"Crime,Drama",5.8,25
1218,en,Spotlight,"$20,000,000","$92,088,460",ORF,tt1895587,Spotlight,2015,129.0,"Crime,Drama",8.1,365110
1219,en,Spotlight,"$20,000,000","$92,088,460",ORF,tt7785302,Spotlight,2015,99.0,Drama,8.0,12
1220,en,Spotlight,"$20,000,000","$92,088,460",ORF,tt1895587,Spotlight,2015,129.0,"Crime,Drama",8.1,365110
1221,en,Spotlight,"$20,000,000","$92,088,460",ORF,tt7785302,Spotlight,2015,99.0,Drama,8.0,12
1222,en,Spotlight,"$20,000,000","$92,088,460",ORF,tt1895587,Spotlight,2015,129.0,"Crime,Drama",8.1,365110
1223,en,Spotlight,"$20,000,000","$92,088,460",ORF,tt7785302,Spotlight,2015,99.0,Drama,8.0,12
1224,en,Paul Blart: Mall Cop 2,"$38,000,000","$107,650,646",Sony,tt3450650,Paul Blart: Mall Cop 2,2015,94.0,"Action,Comedy,Crime",4.4,30828
1225,en,The Wedding Ringer,"$23,000,000","$80,171,596",SGem,tt0884732,The Wedding Ringer,2015,101.0,Comedy,6.7,66893
1226,en,Alvin and the Chipmunks: The Road Chip,"$90,000,000","$249,517,956",Fox,tt2974918,Alvin and the Chipmunks: The Road Chip,2015,92.0,"Adventure,Animation,Comedy",5.1,14507
1227,en,Black Mass,"$53,000,000","$98,837,872",WB,tt1355683,Black Mass,2015,123.0,"Biography,Crime,Drama",6.9,155847
1228,en,Black Mass,"$53,000,000","$98,837,872",WB,tt1355683,Black Mass,2015,123.0,"Biography,Crime,Drama",6.9,155847
1229,en,Vice,"$60,000,000","$70,883,171",Annapurna,tt3480796,Vice,2015,96.0,"Action,Adventure,Sci-Fi",4.2,14436
1230,en,Vice,"$60,000,000","$70,883,171",Annapurna,tt6266538,Vice,2018,132.0,"Biography,Comedy,Drama",7.2,72855
1231,en,Vice,"$60,000,000","$70,883,171",Annapurna,tt3480796,Vice,2015,96.0,"Action,Adventure,Sci-Fi",4.2,14436
1232,en,Vice,"$60,000,000","$70,883,171",Annapurna,tt6266538,Vice,2018,132.0,"Biography,Comedy,Drama",7.2,72855
1233,en,The Intern,"$40,000,000","$197,115,710",WB,tt1636456,El pasante,2010,65.0,,5.5,22
1234,en,The Intern,"$40,000,000","$197,115,710",WB,tt2361509,The Intern,2015,121.0,"Comedy,Drama",7.1,191494
1235,en,In the Heart of the Sea,"$100,000,000","$89,693,309",WB,tt1390411,In the Heart of the Sea,2015,122.0,"Action,Adventure,Biography",6.9,108628
1236,en,In the Heart of the Sea,"$100,000,000","$89,693,309",WB,tt1390411,In the Heart of the Sea,2015,122.0,"Action,Adventure,Biography",6.9,108628
1237,en,The Big Short,"$28,000,000","$133,162,752",Par.,tt1596363,The Big Short,2015,130.0,"Biography,Comedy,Drama",7.8,309227
1238,en,Hitman: Agent 47,"$35,000,000","$82,182,803",Fox,tt2679042,Hitman: Agent 47,2015,96.0,"Action,Adventure,Crime",5.7,80510
1239,en,The SpongeBob Movie: Sponge Out of Water,"$74,000,000","$311,013,181",Par.,tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,92.0,"Adventure,Animation,Comedy",6.0,43560
1240,en,Entourage,"$30,000,000","$46,438,538",WB,tt1674771,Entourage,2015,104.0,Comedy,6.6,71519
1241,en,Paddington,"$55,000,000","$258,789,097",W/Dim.,tt1109624,Paddington,2014,95.0,"Adventure,Comedy,Family",7.2,84679
1242,en,The Witch,"$3,500,000","$40,454,520",A24,tt4263482,The VVitch: A New-England Folktale,2015,92.0,"Horror,Mystery",6.8,154278
1243,en,The Witch,"$3,500,000","$40,454,520",A24,tt4263482,The VVitch: A New-England Folktale,2015,92.0,"Horror,Mystery",6.8,154278
1244,en,The Transporter Refueled,"$22,000,000","$69,698,495",EC,tt2938956,The Transporter Refueled,2015,96.0,"Action,Adventure,Crime",5.2,36201
1245,en,Mortdecai,"$60,000,000","$30,396,134",LGF,tt3045616,Mortdecai,2015,107.0,"Action,Comedy,Crime",5.5,61366
1246,en,Carol,"$11,800,000","$42,843,521",Wein.,tt2402927,Carol,2015,118.0,"Drama,Romance",7.2,100680
1247,en,Carol,"$11,800,000","$42,843,521",Wein.,tt2402927,Carol,2015,118.0,"Drama,Romance",7.2,100680
1248,en,Pan,"$150,000,000","$151,525,973",WB,tt3332064,Pan,2015,111.0,"Adventure,Comedy,Family",5.8,55867
1249,en,Maggie,"$4,500,000","$1,027,760",RAtt.,tt1881002,Maggie,2015,95.0,"Drama,Horror",5.6,38671
1250,en,Maggie,"$4,500,000","$1,027,760",RAtt.,tt9000062,Maggie,2018,88.0,Drama,6.4,16
1251,en,Bridge of Spies,"$40,000,000","$162,498,338",BV,tt3682448,Bridge of Spies,2015,142.0,"Drama,History,Thriller",7.6,263004
1252,en,Bridge of Spies,"$40,000,000","$162,498,338",BV,tt3682448,Bridge of Spies,2015,142.0,"Drama,History,Thriller",7.6,263004
1253,en,Burnt,"$20,000,000","$36,773,510",Wein.,tt2503944,Burnt,2015,101.0,"Comedy,Drama",6.6,95988
1254,en,Burnt,"$20,000,000","$36,773,510",Wein.,tt2503944,Burnt,2015,101.0,"Comedy,Drama",6.6,95988
1255,en,Get Hard,"$40,000,000","$106,511,453",WB,tt2561572,Get Hard,2015,100.0,"Comedy,Crime",6.0,111187
1256,en,Brooklyn,"$11,000,000","$62,076,141",FoxS,tt2381111,Brooklyn,2015,117.0,"Drama,Romance",7.5,117021
1257,en,Brooklyn,"$11,000,000","$62,076,141",FoxS,tt3184798,Brooklyn,2014,83.0,"Drama,Music,Musical",6.4,51
